Code,CourseCode,CourseName,Section,Week,StartTime,EndTime,Room,Instructor
3523b,ENVS 3002,Introduction to Atmospheric Science,L1,Fr,1500,1620,"Rm 6591, Lift 31-32","CHAN, Kwing Lam"
3524a,ENVS 4301,Environmental Conservation,L1,Tu,0900,1020,"Rm 4505, Lift 25-26","LAM, Ka Sin Cindy"
3524b,ENVS 4301,Environmental Conservation,L1,Th,0900,1020,"Rm 4505, Lift 25-26","LAM, Ka Sin Cindy"
1503a,ENVS 5115,Food Safety Control,L1,We,1830,2120,"Rm 6602, Lift 31-32","KONG, Yeung Yeung Ava"
1504a,ENVS 5116,Case Studies in Environmental Risk Assessment,L1,Fr,1830,2120,"Rm 6602, Lift 31-32","LIU, Hongbin"
1505a,ENVS 5117,"Pharmacology, Toxicology and Health",L1,Tu,1830,2120,"Rm 4503, Lift 25-26","TSIM, Karl Wah Keung"
1506a,ENVS 5118,Conservation and Sustainable Development,L1,Mo,1830,2120,"Rm 6591, Lift 31-32","WU, Madeline Chang-sun"
1507a,ENVS 6011F,Postgraduate Seminar,T1,Th,1700,1750,"Rm 4502, Lift 25-26","CHENG, Jinping"
3563a,ENVS 6012A,"Microbial Oceanography, Marine Pollution and Climate Changes",L1,Th,1330,1520,"Rm 2126D, Lift 19","CHENG, Jinping"
3564a,ENVS 6012A,"Microbial Oceanography, Marine Pollution and Climate Changes",T1,Th,1530,1620,"Rm 2126D, Lift 19","CHENG, Jinping"
1170a,EVSM 5280,Introduction to Atmospheric Aerosols,L1,Fr,1900,2150,"Rm 4504, Lift 25-26","LAU, Ngai Ting"
1171a,EVSM 6070,Environmental Impact Assessment,L1,Mo,1900,2150,"G009B, CYT Bldg","LAU, Pui Sang"
3578a,FINA 1203,Personal Finance,L1,Mo,0900,1020,"Rm 4620, Lift 31-32","PI, Lynn"
3578b,FINA 1203,Personal Finance,L1,We,0900,1020,"Rm 4620, Lift 31-32","PI, Lynn"
3579a,FINA 1203,Personal Finance,L2,Mo,1200,1320,"Rm 2407, Lift 17-18","PI, Lynn"
3579b,FINA 1203,Personal Finance,L2,We,1200,1320,"Rm 2407, Lift 17-18","PI, Lynn"
2125a,FINA 2203,Fundamentals of Business Finance,L1,Mo,1200,1320,Lecture Theater B,"LAI, Man Kit"
2125b,FINA 2203,Fundamentals of Business Finance,L1,We,1200,1320,Lecture Theater B,"LAI, Man Kit"
2126a,FINA 2303,Financial Management,L1,Mo,1500,1620,Lecture Theater E,"LAI, Man Kit"
2126b,FINA 2303,Financial Management,L1,Fr,1030,1150,Lecture Theater E,"LAI, Man Kit"
2127a,FINA 2303,Financial Management,L2,Mo,1330,1450,Lecture Theater E,"LAI, Man Kit"
2127b,FINA 2303,Financial Management,L2,Fr,0900,1020,Lecture Theater E,"LAI, Man Kit"
2128a,FINA 2303,Financial Management,L3,We,1500,1620,"G012, LSK Bldg","LAI, Man Kit"
2128b,FINA 2303,Financial Management,L3,Fr,1500,1620,"G012, LSK Bldg","LAI, Man Kit"
2129a,FINA 2303,Financial Management,L4,Mo,1330,1450,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2129b,FINA 2303,Financial Management,L4,Fr,0900,1020,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2130a,FINA 2303,Financial Management,L5,Mo,1630,1750,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2130b,FINA 2303,Financial Management,L5,Fr,1200,1320,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2131a,FINA 2303,Financial Management,L6,Mo,1500,1620,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2131b,FINA 2303,Financial Management,L6,Fr,1030,1150,"G012, LSK Bldg","SAENYASIRI, Ekkachai"
2132a,FINA 3104,Investment Analysis and Portfolio Management,L1,Mo,1630,1750,"Rm 1009, LSK Bldg","DING, Fei"
2132b,FINA 3104,Investment Analysis and Portfolio Management,L1,Fr,1200,1320,"Rm 1009, LSK Bldg","DING, Fei"
2134a,FINA 3104,Investment Analysis and Portfolio Management,L2,We,1630,1750,"Rm 1011, LSK Bldg","DING, Fei"
2134b,FINA 3104,Investment Analysis and Portfolio Management,L2,Fr,1630,1750,"Rm 1011, LSK Bldg","DING, Fei"
2136a,FINA 3104,Investment Analysis and Portfolio Management,L3,We,1330,1450,"Rm 1009, LSK Bldg","DING, Fei"
2136b,FINA 3104,Investment Analysis and Portfolio Management,L3,Fr,1330,1450,"Rm 1009, LSK Bldg","DING, Fei"
2142a,FINA 3204,Derivative Securities,L1,Tu,1630,1750,"G007, LSK Bldg","CHIU, Chun Wah Andrew"
2142b,FINA 3204,Derivative Securities,L1,Th,1630,1750,"G007, LSK Bldg","CHIU, Chun Wah Andrew"
2144a,FINA 3204,Derivative Securities,L2,Tu,1500,1620,"G007, LSK Bldg","CHIU, Chun Wah Andrew"
2144b,FINA 3204,Derivative Securities,L2,Th,1500,1620,"G007, LSK Bldg","CHIU, Chun Wah Andrew"
2146a,FINA 3204,Derivative Securities,L3,Tu,1500,1620,"Rm 1011, LSK Bldg","LIANG, Samuel Xin"
2146b,FINA 3204,Derivative Securities,L3,Th,1500,1620,"Rm 1011, LSK Bldg","LIANG, Samuel Xin"
2152a,FINA 3304,Financial Markets,L1,Mo,1630,1750,"Rm 1005, LSK Bldg","LAFON-VINAIS, Veronique J A"
2152b,FINA 3304,Financial Markets,L1,Fr,1200,1320,"Rm 1005, LSK Bldg","LAFON-VINAIS, Veronique J A"
2154a,FINA 3304,Financial Markets,L2,Mo,1500,1620,"Rm 1005, LSK Bldg","LAFON-VINAIS, Veronique J A"
2154b,FINA 3304,Financial Markets,L2,Fr,1030,1150,"Rm 1005, LSK Bldg","LAFON-VINAIS, Veronique J A"
2159a,FINA 3404,International Finance,L1,Tu,1330,1450,"Rm 2504, Lift 25-26","LI, Kai"
2159b,FINA 3404,International Finance,L1,Th,1330,1450,"Rm 2504, Lift 25-26","LI, Kai"
2161a,FINA 3504,Management of Financial Institutions,L1,Mo,1030,1150,"Rm 4505, Lift 25-26","KUO, Allen Chung"
2161b,FINA 3504,Management of Financial Institutions,L1,We,1030,1150,"Rm 4505, Lift 25-26","KUO, Allen Chung"
2163a,FINA 3504,Management of Financial Institutions,L2,Mo,1330,1450,"Rm 1009, LSK Bldg","KUO, Allen Chung"
2163b,FINA 3504,Management of Financial Institutions,L2,Fr,0900,1020,"Rm 1009, LSK Bldg","KUO, Allen Chung"
2168a,FINA 3820,Thomson Reuters Certification Program,LA1,Th,1500,1550,"G009, LSK Bldg","KUO, Allen Chung"
2169a,FINA 3820,Thomson Reuters Certification Program,LA2,Th,1630,1720,"G009, LSK Bldg","KUO, Allen Chung"
2170a,FINA 4104,Advanced Financial Management,L1,Tu,1030,1150,"Rm 1003, LSK Bldg","LIU, Xuewen"
2170b,FINA 4104,Advanced Financial Management,L1,Th,1030,1150,"Rm 1003, LSK Bldg","LIU, Xuewen"
2172a,FINA 4104,Advanced Financial Management,L2,Tu,1500,1620,"Rm 1003, LSK Bldg","LIU, Xuewen"
2172b,FINA 4104,Advanced Financial Management,L2,Th,1500,1620,"Rm 1003, LSK Bldg","LIU, Xuewen"
2174a,FINA 4104,Advanced Financial Management,L3,Tu,1630,1750,"Rm 1014, LSK Bldg","LIU, Xuewen"
2174b,FINA 4104,Advanced Financial Management,L3,Th,1630,1750,"Rm 1014, LSK Bldg","LIU, Xuewen"
2176a,FINA 4104,Advanced Financial Management,L4,We,1630,1750,"Rm 1005, LSK Bldg","ZALDOKAS, Alminas"
2176b,FINA 4104,Advanced Financial Management,L4,Fr,1630,1750,"Rm 1005, LSK Bldg","ZALDOKAS, Alminas"
2178a,FINA 4104,Advanced Financial Management,L5,We,1330,1450,"Rm 1033, LSK Bldg","ZALDOKAS, Alminas"
2178b,FINA 4104,Advanced Financial Management,L5,Fr,1330,1450,"Rm 2503, Lift 25-26","ZALDOKAS, Alminas"
2180a,FINA 4104,Advanced Financial Management,L6,We,1500,1620,"Rm 1005, LSK Bldg","ZALDOKAS, Alminas"
2180b,FINA 4104,Advanced Financial Management,L6,Fr,1500,1620,"Rm 1005, LSK Bldg","ZALDOKAS, Alminas"
2189a,FINA 4304,Fixed Income Securities,L1,Mo,0900,1020,"Rm 1034, LSK Bldg","BENZ, Entela"
2189b,FINA 4304,Fixed Income Securities,L1,We,0900,1020,"Rm 1034, LSK Bldg","BENZ, Entela"
2191a,FINA 4414,Financial Applications Using R,L1,Mo,1500,1620,"Rm 1009, LSK Bldg","KUO, Allen Chung"
2191b,FINA 4414,Financial Applications Using R,L1,Fr,1030,1150,"Rm 1009, LSK Bldg","KUO, Allen Chung"
2192a,FINA 4414,Financial Applications Using R,T1,Tu,1800,1850,"G009, LSK Bldg","SO, Man Chung Mandy"
2193a,FINA 4502,Asset-Liability Portfolio Management,L1,Fr,1430,1620,"Rm 1027, LSK Bldg","CHENG, Philip Shu-ying"
2194a,FINA 4602,An Introduction to Modern Investment Banking,L1,Tu,1300,1450,"Rm 1032, LSK Bldg","XIN, Hai"
2195a,FINA 4723,HKUST Student-Managed Investment Fund,L1,Tu,0900,1250,"G009, LSK Bldg","LI, Xi"
2195b,FINA 4723,HKUST Student-Managed Investment Fund,L1,Th,0900,1250,"G009, LSK Bldg","LI, Xi"
1184a,FINA 7900A,Doctoral Seminar: Theoretical Corporate Finance,L1,Fr,1200,1450,"Rm 1032, LSK Bldg","BHATTACHARYA, Utpal"
1185a,FINA 7900B,Doctoral Seminar: Theoretical Asset Pricing,L1,Th,1800,2050,"Rm 1026, LSK Bldg","LI, Kai"
1186a,FINA 7900C,Doctoral Seminar: Empirical Corporate Finance,L1,Mo,0900,1150,"Rm 1014, LSK Bldg","GOYAL, Vidhan Krishan"
1187a,FINA 7900D,Doctoral Seminar: Empirical Asset Pricing,L1,Tu,1500,1750,"Rm 1032, LSK Bldg","WEI, Kuo-chiang"
3396a,GBUS 1000,Global Leadership Development,T1,Th,1800,1920,"G012, LSK Bldg","NASON, Emily M"
3398a,GBUS 3010,Global Perspectives on Contemporary Issues,L1,Th,1200,1450,"Rm 1003, LSK Bldg","FORSTER, Paul Whitfield"
3399a,GBUS 3050,Deal Making in Asia and Emerging Markets,L1,Tu,1630,1750,"Rm 1005, LSK Bldg","FRANKLIN, Laurence Craig"
3399b,GBUS 3050,Deal Making in Asia and Emerging Markets,L1,Th,1630,1750,"Rm 1005, LSK Bldg","FRANKLIN, Laurence Craig"
3400a,GBUS 4910,Capstone Project,L1,Mo,1800,1920,"G007, LSK Bldg","DORAN, Christopher"
3388a,GNED 2510,Career Building,T1,Th,1300,1450,"Rm 3006, Lift 3-4","MAK, Kit Ying Joven"
3389a,GNED 2510,Career Building,T2,We,1500,1650,"Rm 3006, Lift 3-4","SIU, Wai Sze Grace"
2198a,HART 1014,Introduction to Chinese Calligraphy,LA1,Tu,0900,1050,"Rm 1511, Lift 27-28","CHAN, Yung"
2200a,HART 1021,A Contemporary Approach to Painting,LA1,Th,1500,1650,"G001, CYT Bldg","WONG, Wai Yin"
2203a,HART 1030,Introduction to Chinese Painting in the Past Century,LA1,Tu,1000,1150,"G001, CYT Bldg","PAU, Mo Ching"
2204a,HART 1036,Introduction to Graphic Design,LA1,We,1500,1650,"Rm 5620, Lift 31-32","LO CHOI, Yuet-ngor Alice"
2205a,HART 1037,Introduction to Printmaking,LA1,Th,1230,1420,"G001, CYT Bldg","WONG, Wai Yin"
2206a,HART 1038,Introduction to Portrait Photography,LA1,We,1000,1150,"G001, CYT Bldg","SUEN, Shu Kwan"
2208a,HUMA 1000,Cultures and Values,L1,Mo,1330,1520,Lecture Theater A,"NELSON, Eric S"
2210a,HUMA 1000,Cultures and Values,L2,Tu,1000,1150,Lecture Theater A,"LAU, Chun Yin"
2212a,HUMA 1000,Cultures and Values,L3,We,1330,1520,Lecture Theater A,"PAN, Ping"
2214a,HUMA 1000,Cultures and Values,T1A,We,0900,1050,"Rm 5565, Lift 27-28","CHAN, Yee Him"
2217a,HUMA 1000,Cultures and Values,T1C,We,1500,1650,"Rm 5565, Lift 27-28","FUNG, John"
2219a,HUMA 1000,Cultures and Values,T1E,Tu,1500,1650,"Rm 5565, Lift 27-28","LAM, Levi"
2221a,HUMA 1000,Cultures and Values,T1G,Th,0900,1050,"Rm 5565, Lift 27-28","LAM, Levi"
2223a,HUMA 1000,Cultures and Values,T1I,Tu,1300,1450,"Rm 5565, Lift 27-28","FREEMAN, Danyal Jonathan"
2225a,HUMA 1000,Cultures and Values,T1K,Fr,1530,1720,"Rm 5565, Lift 27-28","FREEMAN, Danyal Jonathan"
2227a,HUMA 1000,Cultures and Values,T1M,Mo,1100,1250,"Rm 5565, Lift 27-28","CHAN, Yee Him"
2229a,HUMA 1000,Cultures and Values,T1O,Th,1530,1720,"Rm 2132A, Lift 19","HUCKSTEP, Nigel John"
2231a,HUMA 1000,Cultures and Values,T1Q,Th,1300,1450,"Rm 2130C, Lift 19","FREEMAN, Danyal Jonathan"
2233a,HUMA 1000,Cultures and Values,T1S,Th,1100,1250,"Rm 1026, LSK Bldg","FUNG, John"
2235a,HUMA 1000,Cultures and Values,T2A,Mo,0900,1050,"Rm 5565, Lift 27-28","LAU, Chun Yin"
2237a,HUMA 1000,Cultures and Values,T2C,Th,1500,1650,"Rm 5565, Lift 27-28","CLAYTON, Anne Catherine"
2239a,HUMA 1000,Cultures and Values,T2E,Tu,1700,1850,"Rm 5565, Lift 27-28","LAU, Chun Yin"
2241a,HUMA 1000,Cultures and Values,T2G,Fr,1330,1520,"Rm 5565, Lift 27-28","LAU, Chun Yin"
2243a,HUMA 1000,Cultures and Values,T2I,We,1300,1450,"Rm 5565, Lift 27-28","LAU, Chun Yin"
2245a,HUMA 1000,Cultures and Values,T2K,Th,1700,1850,"Rm 5565, Lift 27-28","LAU, Chun Yin"
2247a,HUMA 1000,Cultures and Values,T2M,We,1100,1250,"Rm 5565, Lift 27-28","CLAYTON, Anne Catherine"
2249a,HUMA 1000,Cultures and Values,T2O,Th,0900,1050,"Rm 2132C, Lift 19","LAU, Chun Yin"
2251a,HUMA 1000,Cultures and Values,T2Q,We,1500,1650,"Rm 2131C, Lift 19","LAU, Chun Yin"
2253a,HUMA 1000,Cultures and Values,T2S,Tu,1200,1350,"G002, CYT Bldg","LAU, Chun Yin"
2255a,HUMA 1000,Cultures and Values,T3A,Tu,1100,1250,"Rm 5565, Lift 27-28","CHI, Man Lai Amy"
2257a,HUMA 1000,Cultures and Values,T3C,Fr,0900,1050,"Rm 5565, Lift 27-28","HO, Susanna Pui San"
2259a,HUMA 1000,Cultures and Values,T3E,Fr,1730,1920,"Rm 5565, Lift 27-28","PAN, Ping"
2261a,HUMA 1000,Cultures and Values,T3G,Mo,1300,1450,"Rm 5565, Lift 27-28","HO, Susanna Pui San"
2263a,HUMA 1000,Cultures and Values,T3I,Tu,0900,1050,"Rm 5565, Lift 27-28","HO, Susanna Pui San"
2265a,HUMA 1000,Cultures and Values,T3K,Th,1300,1450,"Rm 5565, Lift 27-28","CHI, Man Lai Amy"
2267a,HUMA 1000,Cultures and Values,T3M,We,1700,1850,"Rm 5565, Lift 27-28","CHI, Man Lai Amy"
2269a,HUMA 1000,Cultures and Values,T3O,Th,1100,1250,"Rm 5565, Lift 27-28","PAN, Ping"
2271a,HUMA 1000,Cultures and Values,T3Q,Th,1500,1650,"Rm 2132B, Lift 19","PAN, Ping"
2273a,HUMA 1000,Cultures and Values,T3S,Fr,1500,1650,"Rm 2126D, Lift 19","PAN, Ping"
2275a,HUMA 1100,Music of the World,L1,Tu,1630,1750,"LTL, CYT Bldg","LO, See Yin"
2275b,HUMA 1100,Music of the World,L1,Th,1630,1750,"LTL, CYT Bldg","LO, See Yin"
2276a,HUMA 1102,Enjoyment of Classical Music,L1,Mo,1030,1150,"LTL, CYT Bldg","TOMMASINI, Matthew William"
2276b,HUMA 1102,Enjoyment of Classical Music,L1,We,1030,1150,"LTL, CYT Bldg","TOMMASINI, Matthew William"
2277a,HUMA 1102,Enjoyment of Classical Music,L2,Mo,0900,1020,"LTL, CYT Bldg","TOMMASINI, Matthew William"
2277b,HUMA 1102,Enjoyment of Classical Music,L2,We,0900,1020,"LTL, CYT Bldg","TOMMASINI, Matthew William"
2279a,HUMA 1300,Introduction to Western Literature,L1,Mo,1030,1150,Lecture Theater D,"WONG, Lisa L. M."
2279b,HUMA 1300,Introduction to Western Literature,L1,We,1030,1150,Lecture Theater D,"WONG, Lisa L. M."
2280a,HUMA 1410,General Chinese History: Pre-modern,L1,Tu,1500,1550,"Rm 2464, Lift 25-26","HO, Kai Lung"
2280b,HUMA 1410,General Chinese History: Pre-modern,L1,Th,1500,1550,"Rm 2464, Lift 25-26","HO, Kai Lung"
2281a,HUMA 1410,General Chinese History: Pre-modern,T1,Tu,1600,1620,"Rm 2464, Lift 25-26","HO, Kai Lung"
2281b,HUMA 1410,General Chinese History: Pre-modern,T1,Th,1600,1620,"Rm 2464, Lift 25-26","HO, Kai Lung"
2282a,HUMA 2000B,Art of Singing,L1,Fr,1030,1220,"G004, CYT Bldg","DROSCHA, Isaac David"
2284a,HUMA 2000B,Art of Singing,T1,We,1530,1620,"G004, CYT Bldg","DROSCHA, Isaac David"
2286a,HUMA 2000B,Art of Singing,T2,We,1630,1720,"G004, CYT Bldg","DROSCHA, Isaac David"
2287a,HUMA 2000B,Art of Singing,T3,Fr,1630,1720,"G004, CYT Bldg","DROSCHA, Isaac David"
3715a,HUMA 2000B,Art of Singing,T4,Fr,1800,1850,"G004, CYT Bldg","DROSCHA, Isaac David"
2288a,HUMA 2050,Classical Chinese,L1,Tu,1500,1620,"Rm 2407, Lift 17-18","SUN, Jingtao"
2288b,HUMA 2050,Classical Chinese,L1,Th,1500,1620,"Rm 2407, Lift 17-18","SUN, Jingtao"
2289a,HUMA 2103,Introduction to Music Composition,L1,Tu,1030,1220,"G005, CYT Bldg","KAILA, Ilari Julius"
2291a,HUMA 2103,Introduction to Music Composition,T1,Th,1330,1420,"G005, CYT Bldg","KAILA, Ilari Julius"
2293a,HUMA 2103,Introduction to Music Composition,T2,Th,1200,1250,"G005, CYT Bldg","KAILA, Ilari Julius"
2294a,HUMA 2103,Introduction to Music Composition,T3,Th,1030,1120,"G005, CYT Bldg","KAILA, Ilari Julius"
2295a,HUMA 2104,Introduction to Music Theory,L1,Tu,0900,0950,"LTL, CYT Bldg","KAILA, Ilari Julius"
2295b,HUMA 2104,Introduction to Music Theory,L1,Th,0900,0950,"LTL, CYT Bldg","KAILA, Ilari Julius"
2297a,HUMA 2104,Introduction to Music Theory,T1,Fr,1530,1620,"G005, CYT Bldg","KAILA, Ilari Julius"
2299a,HUMA 2104,Introduction to Music Theory,T2,Fr,1400,1450,"G005, CYT Bldg","KAILA, Ilari Julius"
2300a,HUMA 2104,Introduction to Music Theory,T3,Tu,1230,1320,"G005, CYT Bldg","KAILA, Ilari Julius"
2301a,HUMA 2104,Introduction to Music Theory,T4,Tu,1330,1420,"G005, CYT Bldg","KAILA, Ilari Julius"
2302a,HUMA 2105,"Music, Drama and Theatre",L1,Mo,1200,1320,"LTL, CYT Bldg","LO, See Yin"
2302b,HUMA 2105,"Music, Drama and Theatre",L1,We,1200,1320,"LTL, CYT Bldg","LO, See Yin"
2303a,HUMA 2240,Masterpieces of Chinese Literature,L1,Th,1200,1350,"G012, LSK Bldg","LIU, Jianmei"
2304a,HUMA 2240,Masterpieces of Chinese Literature,T1,Th,1400,1450,"G012, LSK Bldg","LIU, Jianmei"
2305a,HUMA 2280,Identity Goes Global: From Border Crossing to Boundary Remaking,L1,Tu,1500,1550,1505,"SHAW, May-yi"
2305b,HUMA 2280,Identity Goes Global: From Border Crossing to Boundary Remaking,L1,Th,1500,1550,1505,"SHAW, May-yi"
2306a,HUMA 2280,Identity Goes Global: From Border Crossing to Boundary Remaking,T1,Tu,1600,1620,1505,"SHAW, May-yi"
2306b,HUMA 2280,Identity Goes Global: From Border Crossing to Boundary Remaking,T1,Th,1600,1620,1505,"SHAW, May-yi"
2307a,HUMA 2400,Approaches to Humanities in China Studies,L1,Mo,1630,1720,1505,"LIU, Tik Sang"
2307b,HUMA 2400,Approaches to Humanities in China Studies,L1,Fr,1200,1250,1505,"LIU, Tik Sang"
2308a,HUMA 2400,Approaches to Humanities in China Studies,T1,Mo,1730,1750,1505,"LIU, Tik Sang"
2308b,HUMA 2400,Approaches to Humanities in China Studies,T1,Fr,1300,1320,1505,"LIU, Tik Sang"
2309a,HUMA 2470,City and Village: Life and Culture in Modern China,L1,We,1330,1420,"Rm 4475, Lift 25-26","HO, Virgil Kit Yiu"
2309b,HUMA 2470,City and Village: Life and Culture in Modern China,L1,Fr,1330,1420,"Rm 4475, Lift 25-26","HO, Virgil Kit Yiu"
2310a,HUMA 2470,City and Village: Life and Culture in Modern China,T1,We,1430,1450,"Rm 4475, Lift 25-26","HO, Virgil Kit Yiu"
2310b,HUMA 2470,City and Village: Life and Culture in Modern China,T1,Fr,1430,1450,"Rm 4475, Lift 25-26","HO, Virgil Kit Yiu"
2311a,HUMA 2570,East Asia and the West: Cultures in Contact,L1,Tu,0900,0950,1505,"HUNG, Chang Tai"
2311b,HUMA 2570,East Asia and the West: Cultures in Contact,L1,Th,0900,0950,1505,"HUNG, Chang Tai"
2313a,HUMA 2570,East Asia and the West: Cultures in Contact,T1,Mo,1330,1420,"Rm 2131A, Lift 19","HUNG, Chang Tai"
2316a,HUMA 2570,East Asia and the West: Cultures in Contact,T3,Mo,0930,1020,"Rm 2128C, Lift 19","HUNG, Chang Tai"
2318a,HUMA 2590,The Making of the Modern World: Renaissance to the Present,L1,Mo,1500,1620,"LTL, CYT Bldg","CABOARA, Marco"
2318b,HUMA 2590,The Making of the Modern World: Renaissance to the Present,L1,Fr,1030,1150,"LTL, CYT Bldg","CABOARA, Marco"
2319a,HUMA 2632,Chinese Culture and Society in Anthropological Perspectives,L1,We,1530,1720,"Rm 4502, Lift 25-26","CHEUNG, Siu Woo"
2320a,HUMA 2632,Chinese Culture and Society in Anthropological Perspectives,T1,Th,1100,1150,"Rm 3598, Lift 27-28","CHEUNG, Siu Woo"
2321a,HUMA 2633,Before Mao: Traditional Chinese Society from 1800 to 1949,L1,Mo,1530,1720,Lecture Theater A,"XIE, Xiaohui"
2323a,HUMA 2633,Before Mao: Traditional Chinese Society from 1800 to 1949,T1,Tu,1730,1820,"G010, CYT Bldg","XIE, Xiaohui"
2325a,HUMA 2633,Before Mao: Traditional Chinese Society from 1800 to 1949,T2,Tu,1630,1720,"G010, CYT Bldg","XIE, Xiaohui"
2326a,HUMA 2633,Before Mao: Traditional Chinese Society from 1800 to 1949,T3,Tu,1330,1420,"G010, CYT Bldg","XIE, Xiaohui"
2327a,HUMA 2680,Understanding Western Architecture,L1,Mo,1030,1150,Lecture Theater K,"KWONG, Yee Ngan"
2327b,HUMA 2680,Understanding Western Architecture,L1,We,1030,1150,Lecture Theater K,"KWONG, Yee Ngan"
2328a,HUMA 2830,Core Values in Confucianism,L1,Mo,1200,1250,"Rm 6602, Lift 31-32","CHAN, Charles Wing Hoi"
2328b,HUMA 2830,Core Values in Confucianism,L1,We,1200,1250,"Rm 6602, Lift 31-32","CHAN, Charles Wing Hoi"
2329a,HUMA 2830,Core Values in Confucianism,T1,Mo,1300,1320,"Rm 6602, Lift 31-32","CHAN, Charles Wing Hoi"
2329b,HUMA 2830,Core Values in Confucianism,T1,We,1300,1320,"Rm 6602, Lift 31-32","CHAN, Charles Wing Hoi"
2330a,HUMA 3030,"Language, Communication and Culture",L1,Mo,1200,1320,"Rm 2464, Lift 25-26","ZHANG, Min"
2330b,HUMA 3030,"Language, Communication and Culture",L1,We,1200,1320,"Rm 2464, Lift 25-26","ZHANG, Min"
2331a,HUMA 3101,Enjoyment of Western Opera,L1,Mo,1330,1450,"LTL, CYT Bldg","DROSCHA, Isaac David"
2331b,HUMA 3101,Enjoyment of Western Opera,L1,Fr,0900,1020,"LTL, CYT Bldg","DROSCHA, Isaac David"
2334a,HUMA 3103,Making Chamber Music B,L3,Mo,1900,2050,"G004, CYT Bldg","HEYMANN, Takako"
2335a,HUMA 3200,Questions of Humanity in World Literature,L1,Tu,1030,1120,"Rm 2464, Lift 25-26","SHAW, May-yi"
2335b,HUMA 3200,Questions of Humanity in World Literature,L1,Th,1030,1120,"Rm 2464, Lift 25-26","SHAW, May-yi"
2336a,HUMA 3200,Questions of Humanity in World Literature,T1,Tu,1130,1150,"Rm 2464, Lift 25-26","SHAW, May-yi"
2336b,HUMA 3200,Questions of Humanity in World Literature,T1,Th,1130,1150,"Rm 2464, Lift 25-26","SHAW, May-yi"
2337a,HUMA 3201,Animation: A Global Perspective,L1,We,1330,1620,Lecture Theater K,"DU, Daisy Yan"
2338a,HUMA 3420,Chinese Social and Economic History,L1,Tu,1200,1350,"Rm 5560, Lift 27-28","LI, Bozhong"
2339a,HUMA 3420,Chinese Social and Economic History,T1,Tu,1400,1450,"Rm 5560, Lift 27-28","LI, Bozhong"
2340a,HUMA 3810,Taoism and the Chinese Tradition,L1,We,1630,1750,"Rm 2504, Lift 25-26","WONG, Simon Man Ho"
2340b,HUMA 3810,Taoism and the Chinese Tradition,L1,Fr,1630,1750,"Rm 2504, Lift 25-26","WONG, Simon Man Ho"
2341a,HUMA 4610,Heritage in Cross-cultural Perspective,L1,Fr,1430,1620,"Rm 6602, Lift 31-32","LIU, Tik Sang"
2342a,HUMA 4610,Heritage in Cross-cultural Perspective,T1,Mo,0930,1020,"Rm 6602, Lift 31-32","LIU, Tik Sang"
2343a,HUMA 4840,Selected Readings of Religious Taoism,L1,Tu,1630,1750,"Rm 6591, Lift 31-32","YIP, Kam Ming"
2343b,HUMA 4840,Selected Readings of Religious Taoism,L1,Th,1630,1750,"Rm 6591, Lift 31-32","YIP, Kam Ming"
1222a,HUMA 5160,Chinese Historical Phonology,L1,Th,1900,2150,"Rm 3584, Lift 27-28","ZHU, Xiaonong"
1223a,HUMA 5360,History and Theory of Comparative Literature,L1,Fr,1000,1250,"Rm 4502, Lift 25-26","WONG, Lisa L. M."
1224a,HUMA 5440,Contemporary Chinese Fiction,L1,We,1900,2150,"Rm 1511, Lift 27-28","LIU, Jianmei"
1225a,HUMA 5580,Theories and Methods in East Asian History,L1,Fr,1900,2150,"Rm 5508, Lift 25-26","HUNG, Chang Tai"
1226a,HUMA 5660,City and Urban Life in Late-Imperial and Modern China,L1,We,1900,2150,"Rm 5507, Lift 25-26","HO, Virgil Kit Yiu"
1227a,HUMA 5700,Anthropological Studies of China,L1,Mo,1900,2150,"Rm 2463, Lift 25-26","CHEUNG, Siu Woo"
1228a,HUMA 5810,Confucianism: Classical Period,L1,Tu,1000,1250,"Rm 3588, Lift 27-28","CHAN, Charles Wing Hoi"
1229a,HUMA 5850,Taoism,L1,Tu,1900,2150,"Rm 2463, Lift 25-26","YIP, Kam Ming"
1230a,HUMA 5900,Fundamentals of Comparative Philosophy,L1,Mo,1500,1750,"G002, CYT Bldg","CHONG, Kim Chong"
